"","CodeComb","Red_mean","Red_min","Red_max","Green_mean","Green_min","Green_max","Blue_mean","Blue_min","Blue_max","L_mean","L_min","L_max","a_mean","a_min","a_max","b_mean","b_min","b_max","H_mean","H_max","S_mean","S_max","V_mean","V_min","V_max","Red_p25","Red_p50","Red_p75","Red_Mean","Red_sd","Red_Min","Red_Max","Green_p25","Green_p50","Green_p75","Green_Mean","Green_sd","Green_Min","Green_Max","Blue_p25","Blue_p50","Blue_p75","Blue_Mean","Blue_sd","Blue_Min","Blue_Max","L_p25","L_p50","L_p75","L_Mean","L_sd","L_Min","L_Max","a_p25_pos","a_p50_pos","a_p75_pos","a_Mean_pos","a_sd_pos","a_Min_pos","a_Max_pos","a_p25_neg","a_p50_neg","a_p75_neg","a_Mean_neg","a_sd_neg","a_Min_neg","a_Max_neg","b_p25_pos","b_p50_pos","b_p75_pos","b_Mean_pos","b_sd_pos","b_Min_pos","b_Max_pos","b_p25_neg","b_p50_neg","b_p75_neg","b_Mean_neg","b_sd_neg","b_Min_neg","b_Max_neg","H_p25","H_p50","H_p75","H_Mean","H_sd","H_Min","H_Max","S_p25","S_p50","S_p75","S_Mean","S_sd","S_Min","S_Max","V_p25","V_p50","V_p75","V_Mean","V_sd","V_Min","V_Max","Red_CV","Green_CV","Blue_CV","L_CV","a_CV_pos","a_CV_neg","b_CV_pos","b_CV_neg","H_CV","S_CV","V_CV","Red_QCV","Green_QCV","Blue_QCV","L_QCV","a_QCV_pos","a_QCV_neg","b_QCV_pos","b_QCV_neg","H_QCV","S_QCV","V_QCV"
"6580","p497P1128.tif_12",127.059695940081,8,252,110.783555715384,19,234,94.3763299521341,4,219,47.3195274878411,7.70399534166117,93.5139523233333,3.86420642348963,-21.9753111164266,36.9628574303094,11.4897281931826,-24.3747272455962,63.5719557261883,0.16611886204137,0.997777777777778,0.269791668869861,0.978494623655914,0.500806396316618,0.0901960784313725,0.988235294117647,96,129,161,127.059695940081,46.4250265054464,8,252,82,113,140,110.783555715384,41.4557882995552,19,234,66,94,122,94.3763299521341,38.6162874322594,4,219,36.0542878864885,48.678433229181,59.4924124580843,47.3195274878411,17.0406750833972,7.70399534166117,93.5139523233333,3.04155234718678,5.40878527256289,7.95859542869937,5.88343059179289,3.84469920728314,0.000427309035405665,36.9628574303094,-4.15378311626555,-2.4430337295076,-1.16247980784714,-2.89209555303273,3.84469920728314,-21.9753111164266,-0.000251749349283736,7.62948983104219,12.1800211494639,16.9378920084059,12.7800102699985,7.1535259193716,5.42656101498729e-05,63.5719557261883,-4.13242089762178,-3.01530508386925,-1.49758522384729,-3.0044143717774,7.1535259193716,-24.3747272455962,-0.000198978112986303,0.0681818181818182,0.0885416666666666,0.137254901960784,0.168124463764309,0.223230526915128,0.00256410256410256,0.997777777777778,0.168269230769231,0.251497005988024,0.348837209302326,0.269907139670667,0.1409776355251,0.00520833333333331,0.978494623655914,0.380392156862745,0.505882352941176,0.631372549019608,0.500806396316618,0.179311067564611,0.0901960784313725,0.988235294117647,0.365379644284208,0.37420525123837,0.409173438423012,0.360119299326812,0.653479147463099,-1.32938180526279,0.559743362348052,-2.38100509256305,1.32776945078065,0.522319030527007,0.358044683301624,0.503875968992248,0.513274336283186,0.595744680851064,0.481488885668274,0.909084541857344,-1.22442161656986,0.764235304942264,-0.873820592108533,0.780119534444794,0.717972676548258,0.496124031007752
"6632","p500P0415.tif_15",124.978634579007,5,252,113.178232816509,17,240,98.8764623183353,10,230,47.894802376815,6.90867895707103,95.3424601112191,2.25263172969285,-20.5033958804818,34.999752934808,9.59761684145205,-28.2775679363412,57.7206235533747,0.168016615841214,0.997474747474748,0.220388624440743,0.934210526315789,0.492628852156937,0.0862745098039216,0.988235294117647,98,130,156,124.978634579007,43.6074335339955,5,252,89,118,142,113.178232816509,40.0369262069629,17,240,73,100,126,98.8764623183353,37.4208112233263,10,230,38.354929409628,50.1699024139737,59.8169780727634,47.894802376815,16.5160121487837,6.90867895707103,95.3424601112191,1.94777858633921,4.02752820459812,6.63261249007051,4.61646786976583,3.35417211458929,8.99077228222467e-05,34.999752934808,-3.36934400964667,-2.01640683384269,-0.961224714674164,-2.37776901806051,3.35417211458929,-20.5033958804818,-0.000136143570916847,6.295554695204,10.2218819721842,14.285177768154,10.6242643716041,5.86370078479163,5.42656101498729e-05,57.7206235533747,-3.72719412939292,-2.32791223825085,-1.12137335496951,-2.51560749164976,5.86370078479163,-28.2775679363412,-0.000198978112986303,0.0729166666666666,0.101851851851852,0.15,0.17033194818833,0.209305911389709,0.00277777777777778,0.997474747474748,0.133663366336634,0.207446808510638,0.287878787878788,0.22061493949363,0.117880775246217,0.00469483568075129,0.934210526315789,0.388235294117647,0.509803921568627,0.611764705882353,0.492628852156937,0.16870099155968,0.0862745098039216,0.988235294117647,0.348919106700822,0.353751116364159,0.378460255817497,0.344839342249354,0.726566762558109,-1.41063832908598,0.551915933159926,-2.33092833609991,1.22881182077649,0.534328162529632,0.34245048949333,0.446153846153846,0.449152542372881,0.53,0.427787331257746,1.16320325165762,-1.19426261335533,0.781619577949674,-1.11938101944142,0.756818181818183,0.743397416664743,0.438461538461539
"6647","p504P11--.tif_12",147.444139175612,8,252,127.612278011338,18,232,109.924225442156,4,217,54.3079650562039,7.92340702178985,92.9013255868828,4.92955826302824,-17.2574653634764,36.0367451990514,12.4252014827715,-23.3304308883962,58.8094358909203,0.130229769948894,0.997354497354497,0.263257735480118,0.972413793103448,0.579457324948503,0.0941176470588235,0.988235294117647,119,154,182,147.444139175612,45.6632641536786,8,252,103,134,159,127.612278011338,41.6594274942549,18,232,85,116,140,109.924225442156,38.4113519648992,4,217,44.9412901643999,57.223069635334,66.9398005977449,54.3079650562039,16.8160461538712,7.92340702178985,92.9013255868828,4.03956229245943,6.07177630669853,8.09800622359003,6.28372312583362,3.37396485266328,0.000190255961873831,36.0367451990514,-3.55275169489175,-2.12937499395588,-1.03328733896968,-2.5431173952948,3.37396485266328,-17.2574653634764,-0.000251749349283736,8.37432328399608,12.6980564770822,17.2526470171536,13.1785735293188,6.71556757610229,0.00032339062019382,58.8094358909203,-4.13242089762178,-2.85476001771047,-1.31585588333309,-2.88051918723732,6.71556757610229,-23.3304308883962,-7.42685128174436e-05,0.065040650406504,0.0800865800865801,0.1015625,0.131330831622684,0.184178093173189,0.00347222222222223,0.997354497354497,0.172839506172839,0.25,0.333333333333333,0.26332379524076,0.128453263385248,0.00591715976331359,0.972413793103448,0.466666666666667,0.603921568627451,0.713725490196078,0.579457324948503,0.177485308569591,0.0941176470588235,0.988235294117647,0.309698740207583,0.326453129302759,0.349434820308211,0.309642354237875,0.536937224174034,-1.32670432710094,0.509582282267649,-2.33137401266302,1.40239798147579,0.487814871678427,0.306295737283784,0.409090909090909,0.417910447761194,0.474137931034483,0.384434295006108,0.668411306037942,-1.18319430023995,0.699187607897428,-0.986620590457753,0.456029581410679,0.641975308641976,0.409090909090909
"6843","p519P04--.tif_5",124.842937351774,9,245,107.950141881777,17,223,91.1412497725742,3,201,46.2364174038546,7.14659261774345,90.0477864249184,4.04712767951619,-19.4654606499887,34.1213302758471,11.794563183951,-22.1341066922642,56.5957273804766,0.148859155283603,0.997222222222222,0.270460550127117,0.979310344827586,0.491681144622528,0.0862745098039216,0.96078431372549,97,127,158,124.842937351774,45.9348576236219,9,245,83,112,136,107.950141881777,39.8940103942091,17,223,67,94,116,91.1412497725742,34.7522101009634,3,201,36.716018987189,48.3640399228156,57.9813822388483,46.2364174038546,16.6771398315203,7.14659261774345,90.0477864249184,3.8112318024684,6.32615430313088,8.57658008987125,6.38258806540486,3.61156656821793,8.99077228222467e-05,34.1213302758471,-3.38721480305887,-2.16106997029319,-1.12485352596969,-2.41442597562618,3.61156656821793,-19.4654606499887,-0.000136143570916847,7.62362419388356,12.3440509167513,17.3160624626864,12.7441850458776,6.80375552197774,5.42656101498729e-05,56.5957273804766,-3.5705416151812,-2.31708407522152,-1.16488342895318,-2.46651506665918,6.80375552197774,-22.1341066922642,-0.000551502745482768,0.0691056910569107,0.0860215053763441,0.138888888888889,0.150491903254847,0.190207974751048,0.00277777777777777,0.997222222222222,0.166666666666667,0.265734265734266,0.357142857142857,0.270726706377621,0.13209341537777,0.00613496932515335,0.979310344827586,0.384313725490196,0.501960784313725,0.619607843137255,0.491681144622528,0.177858826749041,0.0862745098039216,0.96078431372549,0.367941179517345,0.369559592037402,0.38130056574472,0.360692734600366,0.565846727253711,-1.49582824434337,0.533871369372386,-2.75844879844713,1.26390836076373,0.487921628217647,0.361736114338056,0.480314960629921,0.473214285714286,0.521276595744681,0.439693691544311,0.753277277009262,-1.04687090570336,0.785191047425922,-1.03822654169251,0.811229674796748,0.716791979949875,0.46875
"6910","p524P22--.tif_9",133.613573909232,10,247,116.514936947872,18,229,100.713513217344,4,218,49.727591447201,7.66982545739094,91.871962159549,4.14914799409827,-17.1710369356733,35.044628498589,11.1623353420628,-25.2182336449771,55.832580700737,0.13856971290868,0.996794871794872,0.250075562852795,0.973856209150327,0.525337491190421,0.0901960784313725,0.968627450980392,106,134,171,133.613573909232,45.5710173307239,10,247,93,122,146,116.514936947872,39.4929262789552,18,229,78,105,127,100.713513217344,35.9432577517448,4,218,40.6692482622453,51.8928687075581,62.0885949762008,49.727591447201,16.3895598310221,7.66982545739094,91.871962159549,3.4935053734691,6.4399079504649,8.75282397495986,6.34317639714555,3.65442185307772,9.49189637999837e-05,35.044628498589,-2.9599084914631,-1.92051997867604,-0.980727560474626,-2.10465721510692,3.65442185307772,-17.1710369356733,-0.000136143570916847,7.39344980180117,11.209708840296,15.7585963098891,11.8916121547143,6.26857909372106,0.000609636307546957,55.832580700737,-3.85479504078825,-2.55050838054711,-1.17901341475857,-2.65370843009907,6.26857909372106,-25.2182336449771,-0.000437467063085784,0.0656565656565656,0.0833333333333327,0.130952380952381,0.139941620187305,0.184552769834765,0.00252525252525252,0.996794871794872,0.155080213903743,0.23728813559322,0.325581395348837,0.250197886318694,0.125265453309325,0.00526315789473682,0.973856209150327,0.415686274509804,0.525490196078431,0.670588235294118,0.525337491190421,0.177073447772272,0.0901960784313725,0.968627450980392,0.341065776458324,0.338951616964132,0.356886147682859,0.32958684211408,0.57611859173934,-1.73635014141344,0.527142914868439,-2.36219586998374,1.31878400141252,0.500665513815598,0.337066077981644,0.485074626865672,0.434426229508197,0.466666666666667,0.412760890801088,0.816676052195915,-1.03054430725208,0.746241193885197,-1.04911697073338,0.783549783549792,0.718540693232896,0.485074626865672
"7260","p549P0518.tif_11",136.939043979963,9,253,117.778251447147,17,237,104.454546750691,8,224,50.4758854874781,7.47428737719374,94.2623612069747,5.4625591658001,-20.2311195602438,35.341607181225,10.1339538484398,-22.5009539227794,55.1679387308462,0.160950050463687,0.997076023391813,0.249005552055857,0.938461538461538,0.53900651880131,0.0901960784313725,0.992156862745098,110,142,170,136.939043979963,45.5848785486005,9,253,91,123,148,117.778251447147,41.2194145091056,17,237,77,108,134,104.454546750691,39.0823085097036,8,224,40.414926595473,52.952809617202,62.6609208487424,50.4758854874781,16.8498399239826,7.47428737719374,94.2623612069747,4.0183420019364,6.70709439699069,9.17695829088999,6.79411580660231,3.77644710445229,9.49189637999837e-05,35.341607181225,-2.82460588277339,-1.65989052600285,-0.7818420876336,-2.02345017350017,3.77644710445229,-20.2311195602438,-0.000251749349283736,6.59043388472906,10.9992013286381,15.4290828004849,11.4299484911457,6.48117467378256,0.000426699754352278,55.1679387308462,-4.11017264767646,-2.82388634270208,-1.30021878300712,-2.84655099842647,6.48117467378256,-22.5009539227794,-0.00023597761298344,0.0571428571428572,0.0734463276836158,0.113475177304965,0.163315798724315,0.239356677663625,0.00241545893719808,0.997076023391813,0.144329896907216,0.235294117647059,0.32972972972973,0.249126318185749,0.137037695711637,0.00523560209424082,0.938461538461538,0.435294117647059,0.556862745098039,0.666666666666667,0.53900651880131,0.176414838067166,0.0901960784313725,0.992156862745098,0.332884451532102,0.349974753425532,0.374156125563245,0.333819600414194,0.555840849928176,-1.86634054740264,0.567034460286784,-2.27685176810999,1.46560638672607,0.550073138436787,0.327296297750707,0.422535211267606,0.463414634146341,0.527777777777778,0.420109799915935,0.769128326458047,-1.23066175939863,0.803571882327771,-0.995066204392841,0.766986205284078,0.787949289495681,0.415492957746479
"7263","p549P0518.tif_14",137.54426497977,8,238,119.221062659217,18,224,104.308227902297,4,210,50.9795838953778,7.47428737719374,89.7656076267612,4.89510766460368,-18.7870842027626,37.4613329527093,10.8367225808347,-27.3056901075695,59.2105573715151,0.167233952636961,0.997619047619048,0.253672332398016,0.975155279503106,0.542215921754997,0.0901960784313725,0.933333333333333,114,144,169,137.54426497977,43.6197475195192,8,238,96,126,148,119.221062659217,39.2945084288204,18,224,80,110,132,104.308227902297,36.8169608630139,4,210,42.4391490518429,54.2012677784283,62.6764116174977,50.9795838953778,16.1009951556003,7.47428737719374,89.7656076267612,3.63943198518729,6.22141775285989,8.72725169363736,6.45362613685975,3.80690438761984,0.000155159823378437,37.4613329527093,-3.17944988156027,-1.8933550280309,-0.93374470018659,-2.29464031285157,3.80690438761984,-18.7870842027626,-0.000251749349283736,7.06535697159094,11.9033148792535,16.7631270025006,12.3546118618136,6.99959512642051,5.42656101498729e-05,59.2105573715151,-4.24231752678503,-3.17657454965553,-1.54868368646887,-3.13531975639845,6.99959512642051,-27.3056901075695,-7.42685128174436e-05,0.0638297872340425,0.0810810810810811,0.125,0.169330969871362,0.232665224393654,0.00277777777777781,0.997619047619048,0.142857142857143,0.242424242424242,0.340659340659341,0.25381768000875,0.141289053859183,0.00564971751412427,0.975155279503106,0.450980392156863,0.568627450980392,0.666666666666667,0.542215921754997,0.167859043823344,0.0901960784313725,0.933333333333333,0.317132433881811,0.329593677093286,0.352963151646095,0.315832219985227,0.589886105406197,-1.65904188394954,0.56655726660708,-2.23249801304507,1.37402640857963,0.556655682355586,0.309579702639554,0.381944444444444,0.412698412698413,0.472727272727273,0.373372494687459,0.817791042260629,-1.18609830070234,0.814711710921135,-0.847968085813779,0.754432624113476,0.815934065934066,0.379310344827586
"7505","p570P1520.tif_3",127.153143290987,8,230,111.255744970116,18,210,95.812108799096,7,189,47.6203721652448,7.92340702178985,84.2777803230892,3.91308698719443,-20.7197356258383,34.7403299596528,10.907862508992,-26.4019941465577,53.6570249281052,0.163258577443679,0.996296296296296,0.258516812947593,0.952702702702703,0.501904941436817,0.0941176470588235,0.901960784313726,105,134,155,127.153143290987,40.6860351908067,8,230,90,120,137,111.255744970116,36.4379976075431,18,210,74,103,121,95.812108799096,33.5048356576184,7,189,39.4750542435447,51.4100231577194,58.1178998280397,47.6203721652448,15.0921874971152,7.92340702178985,84.2777803230892,3.10292143156476,5.97382496654164,8.62843369343358,6.17597155130821,3.89162631377683,0.000101917314754285,34.7403299596528,-3.38633255041493,-2.04771758274677,-0.970748709932356,-2.42434126679876,3.89162631377683,-20.7197356258383,-0.000251749349283736,6.83578161407958,11.5357950299759,16.8532371651847,12.2586194908519,7.02750303524343,0.000464291133395189,53.6570249281052,-4.18561193920448,-3.26225868546104,-1.61889536086641,-3.08323307168876,7.02750303524343,-26.4019941465577,-7.42685128174436e-05,0.0680272108843537,0.0885416666666666,0.142857142857143,0.164956593636239,0.208256654987543,0.00282485875706214,0.996296296296296,0.133333333333333,0.25,0.351145038167939,0.258681239149943,0.149179226837473,0.00621118012422358,0.952702702702703,0.415686274509804,0.525490196078431,0.607843137254902,0.501904941436817,0.155958758208456,0.0941176470588235,0.901960784313726,0.319976637130374,0.327515649797055,0.349693124152743,0.316927121962521,0.630123743518943,-1.60523040508878,0.573270345856459,-2.27926428909063,1.26249366816333,0.576691326080289,0.310733657576648,0.373134328358209,0.391666666666667,0.456310679611651,0.362630561890647,0.924953826537646,-1.17964696930636,0.868380161495124,-0.786791246744838,0.845138055222089,0.871246819338422,0.365671641791045
"7506","p570P1520.tif_4",126.134311104222,6,248,108.947669237029,19,214,94.7110667648312,8,204,46.8284709537954,7.93662697080276,87.3799728343778,4.69886990164541,-24.9105151936104,35.7933982269875,10.4347408772894,-31.7762692054409,63.1306682126756,0.201611471407399,0.997126436781609,0.26153566093382,0.950310559006211,0.498361467008368,0.0941176470588235,0.972549019607843,98,128,159,126.134311104222,43.0709298207169,6,248,84,114,136,108.947669237029,37.9100052830483,19,214,71,99,120,94.7110667648312,34.4900167972782,8,204,37.209382928058,49.011989990221,58.14178738788,46.8284709537954,15.6650156809743,7.93662697080276,87.3799728343778,3.44590245300228,6.44647527908301,9.13648947361778,6.60707066716676,3.97183907148635,0.000155159823378437,35.7933982269875,-4.05567650640678,-2.33837718914928,-1.03200928754954,-2.82200844104286,3.97183907148635,-24.9105151936104,-0.000338746171557602,6.73019697102213,11.8899464344331,17.5258000815672,12.6291369503053,7.60005468561219,0.000359778272907008,63.1306682126756,-4.31520092625668,-3.40975490439721,-1.69535100739486,-3.31945149080808,7.60005468561219,-31.7762692054409,-7.42685128174436e-05,0.0649717514124293,0.0833333333333335,0.157894736842105,0.204506540816669,0.26631638649308,0.00252525252525252,0.997126436781609,0.137096774193548,0.247422680412371,0.358024691358025,0.261684381730453,0.152556768742914,0.00598802395209579,0.950310559006211,0.392156862745098,0.505882352941176,0.623529411764706,0.498361467008368,0.165816519216018,0.0941176470588235,0.972549019607843,0.341468783899158,0.347965271295254,0.364160366632944,0.334519051378608,0.601149779012361,-1.40745116624052,0.601787336341179,-2.28955136312657,1.30223896717231,0.582980030119088,0.332723394951467,0.4765625,0.456140350877193,0.494949494949495,0.427087422159323,0.882743945219157,-1.29306222832137,0.907960617827608,-0.768339658514242,1.11507582515611,0.892916998539758,0.457364341085271
"7636","p578P2311.tif_8",125.115735999839,7,243,109.213404814971,17,230,97.8034375439231,6,215,46.8211439065903,7.42438676466071,91.9107352373511,4.55065277673948,-19.5167893836356,34.5850439226258,8.72121977584635,-24.0814880834767,50.8422359164114,0.180566890047863,0.996666666666667,0.23409749658906,0.958620689655172,0.493150448059472,0.0901960784313725,0.952941176470588,98,129,154,125.115735999839,42.9079764386022,7,243,82,114,137,109.213404814971,39.4433285603601,17,230,71,101,126,97.8034375439231,37.4075010217558,6,215,36.4265887254823,49.0917436555603,58.2279537725167,46.8211439065903,16.1961783648497,7.42438676466071,91.9107352373511,2.85008130082311,5.6171804443198,8.5102253111391,6.00928092592308,3.96826518965662,9.49189637999837e-05,34.5850439226258,-2.63217110122263,-1.48572480839593,-0.679109419831403,-1.90401512133079,3.96826518965662,-19.5167893836356,-0.000251749349283736,5.42730964672116,9.39465622035286,13.9124952451568,10.1997965712458,6.34312028079454,5.42656101498729e-05,50.8422359164114,-4.14674334345121,-2.86294311603539,-1.27059733733357,-2.87923439413334,6.34312028079454,-24.0814880834767,-7.42685128174436e-05,0.0588235294117648,0.0797101449275363,0.133333333333333,0.18382384568165,0.255298519570102,0.0031446540880503,0.996666666666667,0.122137404580153,0.213903743315508,0.317829457364341,0.234258363123582,0.142393077641974,0.00578034682080923,0.958620689655172,0.388235294117647,0.509803921568627,0.603921568627451,0.493150448059472,0.165765784682849,0.0901960784313725,0.952941176470588,0.342946281662422,0.361158308608589,0.382476341948168,0.345915904941614,0.660356078967477,-2.0841563416172,0.621886940243143,-2.20305797045184,1.38882155698251,0.607846293055736,0.336136335950075,0.434108527131783,0.482456140350877,0.544554455445545,0.444094330810453,1.00764859993765,-1.31455143668218,0.903192772509666,-1.0046116494625,0.934759358288767,0.914860346766081,0.423076923076923
"7675","p581P1004.tif_14",131.916493537277,5,239,118.753830923465,18,217,102.560827674675,4,206,50.3615406259112,7.88513033916774,86.9689450868259,2.60410990371993,-20.8779527563184,33.8363364094927,10.8250685794686,-27.4347904877673,55.2600570397856,0.174982061434407,0.997076023391813,0.238326059325199,0.972222222222222,0.521644222044149,0.0941176470588235,0.937254901960784,110,137,159,131.916493537277,39.365229203351,5,239,98,125,145,118.753830923465,36.3533018450946,18,217,82,108,128,102.560827674675,34.4373369665639,4,206,42.5565009054398,53.3384345310928,60.7049052919949,50.3615406259112,14.7420510150198,7.88513033916774,86.9689450868259,2.8827628780848,5.22822654876232,7.81655853847502,5.75046166946519,3.88485162903997,0.000190255961873831,33.8363364094927,-4.30025682348623,-2.80019469473941,-1.5040732872508,-3.09209494668294,3.88485162903997,-20.8779527563184,-0.000251749349283736,7.10003504383105,11.2357665991471,16.0403453888025,12.0708714961829,6.90739925757064,0.000609636307546957,55.2600570397856,-4.13242089762178,-3.16572763533855,-1.52493047515817,-2.9733681710725,6.90739925757064,-27.4347904877673,-0.000437467063085784,0.0747126436781609,0.10062893081761,0.166666666666667,0.176542708926134,0.204622131413519,0.00320512820512822,0.997076023391813,0.125,0.212962962962963,0.314285714285714,0.238432444498221,0.148445850142982,0.00574712643678159,0.972222222222222,0.435294117647059,0.541176470588235,0.623529411764706,0.521644222044149,0.150752513669487,0.0941176470588235,0.937254901960784,0.298410215036735,0.30612319251009,0.335774756769709,0.292724385151851,0.675572128350745,-1.25638173989691,0.572236997117808,-2.32308912322793,1.15905172554667,0.622590815840458,0.288994888276033,0.357664233576642,0.376,0.425925925925926,0.340250038196674,0.943684366844853,-0.998567542995663,0.79570096673689,-0.823662273834482,0.913793103448276,0.888819875776398,0.347826086956522
"7891","p598P1823.tif_5",123.547022853824,9,254,109.15241434086,18,249,99.1476104259898,5,247,46.5268184884479,7.59931159614492,98.0984803683934,4.07602795557762,-20.2840508356247,34.9985558477537,7.66657326032566,-31.0685892199398,51.4794899551213,0.186778995620528,0.996212121212121,0.213969692810134,0.965753424657534,0.487121104035506,0.0901960784313725,0.996078431372549,90,123,157,123.547022853824,49.2718422530217,9,254,78,110,138,109.15241434086,44.3475554126108,18,249,68,99,127,99.1476104259898,42.072640058399,5,247,34.2735256638856,47.4172200274795,58.7797704208767,46.5268184884479,18.242431405004,7.59931159614492,98.0984803683934,2.53409240416502,5.0129215978294,7.50418273944065,5.32578757779671,3.49070719882525,0.000190255961873831,34.9985558477537,-2.33017116737069,-1.28408241893363,-0.586427048507865,-1.65410098602852,3.49070719882525,-20.2840508356247,-0.000136143570916847,4.69891228502244,8.38146500210277,12.700285363106,9.1477848192818,5.80329603802451,5.42656101498729e-05,51.4794899551213,-4.03605522956854,-2.60200629059346,-1.16952176396992,-2.85526192014122,5.80329603802451,-31.0685892199398,-7.42685128174436e-05,0.0591397849462366,0.0797101449275362,0.133333333333333,0.190647565772855,0.261783177854997,0.00347222222222226,0.996212121212121,0.113636363636364,0.192,0.286666666666667,0.214180046252889,0.131073394594842,0.00440528634361232,0.965753424657534,0.352941176470588,0.486274509803922,0.619607843137255,0.487121104035506,0.190685186213333,0.0901960784313725,0.996078431372549,0.398810437636511,0.40629019230049,0.424343459994981,0.392084221480422,0.655434928230721,-2.11033499665967,0.634393588466604,-2.03249165937726,1.37312625416312,0.611977618307543,0.391453346269789,0.544715447154472,0.545454545454545,0.595959595959596,0.516821626041955,0.99145582835919,-1.35796900039401,0.954650896481237,-1.1016627730538,0.930791788856306,0.901199494949496,0.548387096774194
"15","p003P1812.tif_15",156.979274504013,0,255,141.51173840279,0,255,121.477479157923,0,255,59.2817508459338,8.39528805337752,100,2.98714644098621,-31.4871971635096,58.99449293618,12.8533613593695,-44.831480134885,77.6984716858655,0.200702836455128,0.998397435897436,0.270406948174749,1,0.62757878761741,0.0980392156862745,1,123,160,198,157.089970600893,52.3057002238416,1,255,112,145,176,141.518337737707,47.0966883087772,1,255,92,127,158,123.025182215552,46.8540564083866,1,255,48.0605175265993,60.8000149021262,73.060255898669,59.2817508459338,18.4340347094941,8.39528805337752,100,3.54035029433031,5.95630864099017,8.78887685191393,7.09463616138165,5.7960987036971,9.49189637999837e-05,58.99449293618,-6.90095926125231,-4.26891449422545,-2.21362697444756,-5.00791656291074,5.7960987036971,-31.4871971635096,-0.00042045023351811,9.25317602097683,14.1292223673066,19.5456844851127,15.5882656724424,9.76999974624133,5.42656101498729e-05,77.6984716858655,-11.7881507630353,-6.26908948915564,-2.63665568429298,-8.02634588440947,9.76999974624133,-44.831480134885,-0.000126553212909108,0.076271186440678,0.104166666666667,0.188405797101449,0.202029117377397,0.230232095120487,0.0014367816091954,0.998397435897436,0.157894736842105,0.229946524064171,0.321064703042009,0.270478422117765,0.18175127969804,0.00392156862745097,1,0.498039215686275,0.635294117647059,0.780392156862745,0.62757878761741,0.19595451084543,0.0980392156862745,1,0.332966516091157,0.332795657874863,0.380849315275093,0.310956313645357,0.816969125949982,-1.15738723496788,0.626753479286226,-1.21724130593709,1.13959857920086,0.671962215229526,0.312238900854772,0.46875,0.441379310344828,0.519685039370079,0.411179806654874,0.881171019490876,-1.09801503242693,0.728455409403952,-1.45978057811629,1.0764922623434,0.709599620450743,0.444444444444444
"209","p017P1012.tif_2",147.515916091344,0,255,128.59545937334,0,255,109.726691449814,0,255,54.6580367650666,8.04663013821948,100,4.84418016252101,-37.2162462109336,60.7835562928618,12.9666600977017,-48.5618624070795,84.8512219622245,0.216190035390631,0.998015873015873,0.312845611236885,1,0.591847698187081,0.0941176470588235,1,110,150,190,147.670409297034,52.8142777947017,1,255,95,130,164,128.626881766124,47.7053079540777,1,255,77,114,147,111.494137009956,47.4942940737578,1,255,41.7719509090062,55.8166358281839,69.0858254489681,54.6580367650666,18.7593241720154,8.04663013821948,100,4.2696380400008,7.21107331614473,10.7956599786055,8.4165431984044,6.42722205684562,1.09809829562657e-05,60.7835562928618,-7.13409029018904,-4.03801399508993,-1.91967628989818,-5.05745647423486,6.42722205684562,-37.2162462109336,-0.000136143570916847,9.47449369065999,15.2355700525638,21.5089158282235,16.6697274773125,10.5062724237969,0.000163293833854716,84.8512219622245,-13.0690060175305,-7.25057882509945,-3.08426429772515,-8.77779588244473,10.5062724237969,-48.5618624070795,-0.000198978112986303,0.0712250712250712,0.096969696969697,0.195402298850575,0.217910871641994,0.258679544928821,0.000941619585687382,0.998015873015873,0.178269295584766,0.269230769230769,0.386260417376297,0.312961953970703,0.20078555971388,0.00392156862745097,1,0.450980392156863,0.6,0.749019607843137,0.591847698187081,0.197489204182925,0.0941176470588235,1,0.357649701427099,0.370881321999377,0.425980193644772,0.34321254992468,0.763641545624585,-1.27084080497559,0.630260598926764,-1.19691464286713,1.18708875321194,0.641565395302574,0.333682474034898,0.533333333333333,0.530769230769231,0.614035087719298,0.489350068034199,0.905000081471048,-1.29133133432212,0.789889849611399,-1.37709580995671,1.280577659888,0.772538452368545,0.496732026143791
